#Supernova light curve model based on Arnett & Fu ApJ 340, 396 (1989)
#
#Inital model parameters
#R0 = 2.89e+12 cm
#Mej = 17.1 M_sol
#MNi = 0.069 M_sol
#Eth = 1e+50 erg
#Ekin = 1.4e+51 erg
#Trec = 5500 K
#kappa = 0.3 cm^2/g
#a = 0 
#s = 0 
#Ep = 0 erg
#tp= 0 d
#Ag = 300000 d^2
#
#Calaculated physical properties 
#v = 3704.14 km/s
#rho0 = 0.000336394 g/cm^3
#td = 99175 d
#th = 0.0903018 d
#t0 = 133.833 d
#
#t/day    Lsn    logLsn     Ldiff      Lrec 	  xi 
0.000000 1.40659e+40 40.1482 1.16704e+40 2.39554e+39 1 
0.115741 1.24791e+40 40.0962 1.16806e+40 7.98509e+38 0.999995 
0.231481 1.2497e+40 40.0968 1.16985e+40 7.98506e+38 0.99999 
0.347222 1.25225e+40 40.0977 1.1724e+40 7.98503e+38 0.999985 
0.462963 1.25553e+40 40.0988 1.17568e+40 7.98499e+38 0.99998 
0.578704 1.25955e+40 40.1002 1.1797e+40 7.98497e+38 0.999975 
0.694444 1.26427e+40 40.1018 1.18442e+40 7.98494e+38 0.99997 
0.810185 1.26968e+40 40.1037 1.18983e+40 7.98491e+38 0.999965 
0.925926 1.27577e+40 40.1058 1.19592e+40 7.98487e+38 0.99996 
1.041667 1.28252e+40 40.1081 1.20267e+40 7.98484e+38 0.999955 
1.157407 1.28992e+40 40.1106 1.21007e+40 7.98482e+38 0.99995 
1.273148 1.29795e+40 40.1133 1.21811e+40 7.98479e+38 0.999945 
1.388889 1.30661e+40 40.1161 1.22676e+40 7.98475e+38 0.99994 
1.504630 1.31587e+40 40.1192 1.23602e+40 7.98473e+38 0.999935 
1.620370 1.32572e+40 40.1225 1.24587e+40 7.9847e+38 0.99993 
1.736111 1.33614e+40 40.1259 1.2563e+40 7.98467e+38 0.999925 
1.851852 1.34714e+40 40.1294 1.26729e+40 7.98464e+38 0.99992 
1.967593 1.35869e+40 40.1331 1.27884e+40 7.9846e+38 0.999915 
2.083333 1.37078e+40 40.137 1.29093e+40 7.98457e+38 0.99991 
2.199074 1.38339e+40 40.1409 1.30355e+40 7.98454e+38 0.999905 
2.314815 1.39653e+40 40.145 1.31668e+40 7.98451e+38 0.9999 
2.430556 1.41016e+40 40.1493 1.33032e+40 7.98448e+38 0.999895 
2.546296 1.4243e+40 40.1536 1.34445e+40 7.98445e+38 0.99989 
2.662037 1.43891e+40 40.158 1.35906e+40 7.98442e+38 0.999885 
2.777778 1.45399e+40 40.1626 1.37415e+40 7.98439e+38 0.99988 
2.893519 1.46953e+40 40.1672 1.38969e+40 7.98436e+38 0.999875 
3.009259 1.48553e+40 40.1719 1.40568e+40 7.98433e+38 0.99987 
3.125000 1.50196e+40 40.1767 1.42212e+40 7.9843e+38 0.999865 
3.240741 1.51882e+40 40.1815 1.43898e+40 7.98427e+38 0.99986 
3.356481 1.5361e+40 40.1864 1.45625e+40 7.98424e+38 0.999855 
3.472222 1.55378e+40 40.1914 1.47394e+40 7.98421e+38 0.99985 
3.587963 1.57187e+40 40.1964 1.49203e+40 7.98417e+38 0.999845 
3.703704 1.59035e+40 40.2015 1.5105e+40 7.98415e+38 0.99984 
3.819444 1.6092e+40 40.2066 1.52936e+40 7.98412e+38 0.999835 
3.935185 1.62843e+40 40.2118 1.54859e+40 7.98409e+38 0.99983 
4.050926 1.64802e+40 40.217 1.56818e+40 7.98406e+38 0.999825 
4.166667 1.66796e+40 40.2222 1.58812e+40 7.98403e+38 0.99982 
4.282407 1.68825e+40 40.2274 1.60841e+40 7.984e+38 0.999815 
4.398148 1.70888e+40 40.2327 1.62904e+40 7.98397e+38 0.99981 
4.513889 1.72984e+40 40.238 1.65e+40 7.98394e+38 0.999805 
4.629630 1.75111e+40 40.2433 1.67127e+40 7.9839e+38 0.9998 
4.745370 1.7727e+40 40.2486 1.69286e+40 7.98387e+38 0.999795 
4.861111 1.7946e+40 40.254 1.71476e+40 7.98384e+38 0.99979 
4.976852 1.81679e+40 40.2593 1.73695e+40 7.98382e+38 0.999785 
5.092593 1.83927e+40 40.2646 1.75944e+40 7.98379e+38 0.99978 
5.208333 1.86204e+40 40.27 1.7822e+40 7.98375e+38 0.999775 
5.324074 1.88508e+40 40.2753 1.80525e+40 7.98372e+38 0.99977 
5.439815 1.9084e+40 40.2807 1.82856e+40 7.9837e+38 0.999765 
5.555556 1.93197e+40 40.286 1.85214e+40 7.98367e+38 0.99976 
5.671296 1.95581e+40 40.2913 1.87597e+40 7.98363e+38 0.999755 
5.787037 1.97989e+40 40.2966 1.90005e+40 7.9836e+38 0.99975 
5.902778 2.00421e+40 40.3019 1.92438e+40 7.98357e+38 0.999745 
6.018519 2.02878e+40 40.3072 1.94894e+40 7.98354e+38 0.99974 
6.134259 2.05357e+40 40.3125 1.97374e+40 7.98351e+38 0.999735 
6.250000 2.07859e+40 40.3178 1.99876e+40 7.98348e+38 0.99973 
6.365741 2.10383e+40 40.323 2.02399e+40 7.98345e+38 0.999725 
6.481481 2.12928e+40 40.3282 2.04945e+40 7.98342e+38 0.99972 
6.597222 2.15494e+40 40.3334 2.07511e+40 7.98339e+38 0.999715 
6.712963 2.18081e+40 40.3386 2.10097e+40 7.98336e+38 0.99971 
6.828704 2.20687e+40 40.3438 2.12703e+40 7.98333e+38 0.999705 
6.944444 2.23312e+40 40.3489 2.15329e+40 7.9833e+38 0.9997 
7.060185 2.25956e+40 40.354 2.17973e+40 7.98327e+38 0.999695 
7.175926 2.28618e+40 40.3591 2.20635e+40 7.98324e+38 0.99969 
7.291667 2.31298e+40 40.3642 2.23315e+40 7.9832e+38 0.999685 
7.407407 2.33996e+40 40.3692 2.26013e+40 7.98318e+38 0.99968 
7.523148 2.3671e+40 40.3742 2.28727e+40 7.98315e+38 0.999675 
7.638889 2.3944e+40 40.3792 2.31457e+40 7.98311e+38 0.99967 
7.754630 2.42187e+40 40.3842 2.34204e+40 7.98308e+38 0.999665 
7.870370 2.44949e+40 40.3891 2.36966e+40 7.98305e+38 0.99966 
7.986111 2.47725e+40 40.394 2.39742e+40 7.98302e+38 0.999655 
8.101852 2.50517e+40 40.3988 2.42534e+40 7.98299e+38 0.99965 
8.217593 2.53323e+40 40.4037 2.4534e+40 7.98296e+38 0.999645 
8.333333 2.56142e+40 40.4085 2.48159e+40 7.98293e+38 0.99964 
8.449074 2.58975e+40 40.4133 2.50992e+40 7.9829e+38 0.999635 
8.564815 2.61821e+40 40.418 2.53839e+40 7.98287e+38 0.99963 
8.680556 2.6468e+40 40.4227 2.56697e+40 7.98284e+38 0.999625 
8.796296 2.67551e+40 40.4274 2.59569e+40 7.98282e+38 0.99962 
8.912037 2.70435e+40 40.4321 2.62452e+40 7.98278e+38 0.999615 
9.027778 2.73329e+40 40.4367 2.65347e+40 7.98275e+38 0.99961 
9.143519 2.76235e+40 40.4413 2.68253e+40 7.98272e+38 0.999605 
9.259259 2.79152e+40 40.4458 2.7117e+40 7.98269e+38 0.9996 
9.375000 2.8208e+40 40.4504 2.74098e+40 7.98266e+38 0.999595 
9.490741 2.85018e+40 40.4549 2.77036e+40 7.98263e+38 0.99959 
9.606481 2.87966e+40 40.4593 2.79984e+40 7.98259e+38 0.999585 
9.722222 2.90924e+40 40.4638 2.82942e+40 7.98257e+38 0.99958 
9.837963 2.93892e+40 40.4682 2.85909e+40 7.98254e+38 0.999575 
9.953704 2.96868e+40 40.4726 2.88885e+40 7.98251e+38 0.99957 
10.069444 2.99853e+40 40.4769 2.91871e+40 7.98248e+38 0.999565 
10.185185 3.02847e+40 40.4812 2.94865e+40 7.98244e+38 0.99956 
10.300926 3.0585e+40 40.4855 2.97867e+40 7.98242e+38 0.999555 
10.416667 3.0886e+40 40.4898 3.00878e+40 7.98239e+38 0.99955 
10.532407 3.11878e+40 40.494 3.03896e+40 7.98235e+38 0.999545 
10.648148 3.14904e+40 40.4982 3.06922e+40 7.98232e+38 0.99954 
10.763889 3.17938e+40 40.5023 3.09955e+40 7.98229e+38 0.999535 
10.879630 3.20978e+40 40.5065 3.12996e+40 7.98226e+38 0.99953 
10.995370 3.24025e+40 40.5106 3.16043e+40 7.98223e+38 0.999525 
11.111111 3.27079e+40 40.5147 3.19097e+40 7.98219e+38 0.99952 
11.226852 3.3014e+40 40.5187 3.22158e+40 7.98217e+38 0.999515 
11.342593 3.33207e+40 40.5227 3.25224e+40 7.98214e+38 0.99951 
11.458333 3.36279e+40 40.5267 3.28297e+40 7.98212e+38 0.999505 
11.574074 3.39358e+40 40.5307 3.31376e+40 7.98208e+38 0.9995 
11.689815 3.42442e+40 40.5346 3.3446e+40 7.98205e+38 0.999495 
11.805556 3.45532e+40 40.5385 3.3755e+40 7.98201e+38 0.99949 
11.921296 3.48627e+40 40.5424 3.40645e+40 7.98199e+38 0.999485 
12.037037 3.51728e+40 40.5462 3.43746e+40 7.98196e+38 0.99948 
12.152778 3.54833e+40 40.55 3.46851e+40 7.98192e+38 0.999475 
12.268519 3.57943e+40 40.5538 3.49961e+40 7.98189e+38 0.99947 
12.384259 3.61057e+40 40.5576 3.53075e+40 7.98186e+38 0.999465 
12.500000 3.64176e+40 40.5613 3.56194e+40 7.98184e+38 0.99946 
12.615741 3.673e+40 40.565 3.59318e+40 7.98181e+38 0.999455 
12.731481 3.70427e+40 40.5687 3.62445e+40 7.98177e+38 0.99945 
12.847222 3.73558e+40 40.5724 3.65577e+40 7.98174e+38 0.999445 
12.962963 3.76694e+40 40.576 3.68712e+40 7.98171e+38 0.99944 
13.078704 3.79833e+40 40.5796 3.71851e+40 7.98168e+38 0.999435 
13.194444 3.82975e+40 40.5832 3.74994e+40 7.98165e+38 0.99943 
13.310185 3.86121e+40 40.5867 3.7814e+40 7.98162e+38 0.999425 
13.425926 3.89271e+40 40.5903 3.81289e+40 7.98159e+38 0.99942 
13.541667 3.92423e+40 40.5938 3.84442e+40 7.98156e+38 0.999415 
13.657407 3.95579e+40 40.5972 3.87597e+40 7.98153e+38 0.99941 
13.773148 3.98737e+40 40.6007 3.90756e+40 7.9815e+38 0.999405 
13.888889 4.01899e+40 40.6041 3.93917e+40 7.98147e+38 0.9994 
14.004630 4.05063e+40 40.6075 3.97081e+40 7.98143e+38 0.999395 
14.120370 4.0823e+40 40.6109 4.00248e+40 7.98141e+38 0.99939 
14.236111 4.11399e+40 40.6143 4.03418e+40 7.98137e+38 0.999385 
14.351852 4.14571e+40 40.6176 4.06589e+40 7.98134e+38 0.99938 
14.467593 4.17745e+40 40.6209 4.09763e+40 7.98132e+38 0.999375 
14.583333 4.20921e+40 40.6242 4.1294e+40 7.98128e+38 0.99937 
14.699074 4.24099e+40 40.6275 4.16118e+40 7.98126e+38 0.999365 
14.814815 4.2728e+40 40.6307 4.19299e+40 7.98122e+38 0.99936 
14.930556 4.30462e+40 40.6339 4.22481e+40 7.98119e+38 0.999355 
15.046296 4.33646e+40 40.6371 4.25665e+40 7.98116e+38 0.99935 
15.162037 4.36833e+40 40.6403 4.28851e+40 7.98113e+38 0.999345 
15.277778 4.4002e+40 40.6435 4.32039e+40 7.9811e+38 0.99934 
15.393519 4.4321e+40 40.6466 4.35229e+40 7.98107e+38 0.999335 
15.509259 4.46401e+40 40.6497 4.3842e+40 7.98104e+38 0.99933 
15.625000 4.49593e+40 40.6528 4.41612e+40 7.981e+38 0.999325 
15.740741 4.52787e+40 40.6559 4.44806e+40 7.98097e+38 0.99932 
15.856481 4.55983e+40 40.6589 4.48002e+40 7.98095e+38 0.999315 
15.972222 4.5918e+40 40.662 4.51199e+40 7.98092e+38 0.99931 
16.087963 4.62377e+40 40.665 4.54397e+40 7.98088e+38 0.999305 
16.203704 4.65577e+40 40.668 4.57596e+40 7.98085e+38 0.9993 
16.319444 4.68777e+40 40.671 4.60796e+40 7.98083e+38 0.999295 
16.435185 4.71978e+40 40.6739 4.63997e+40 7.9808e+38 0.99929 
16.550926 4.75181e+40 40.6769 4.672e+40 7.98076e+38 0.999285 
16.666667 4.78384e+40 40.6798 4.70403e+40 7.98073e+38 0.99928 
16.782407 4.81588e+40 40.6827 4.73608e+40 7.9807e+38 0.999275 
16.898148 4.84793e+40 40.6856 4.76813e+40 7.98067e+38 0.99927 
17.013889 4.88e+40 40.6884 4.80019e+40 7.98064e+38 0.999265 
17.129630 4.91206e+40 40.6913 4.83226e+40 7.98061e+38 0.99926 
17.245370 4.94414e+40 40.6941 4.86433e+40 7.98058e+38 0.999255 
17.361111 4.97622e+40 40.6969 4.89642e+40 7.98055e+38 0.99925 
17.476852 5.00831e+40 40.6997 4.92851e+40 7.98052e+38 0.999245 
17.592593 5.04041e+40 40.7025 4.9606e+40 7.98049e+38 0.99924 
17.708333 5.07251e+40 40.7052 4.99271e+40 7.98046e+38 0.999235 
17.824074 5.10462e+40 40.708 5.02482e+40 7.98043e+38 0.99923 
17.939815 5.29636e+40 40.724 5.05695e+40 2.39411e+39 0.99922 
18.055556 5.32853e+40 40.7266 5.08912e+40 2.39408e+39 0.999205 
18.171296 5.3607e+40 40.7292 5.1213e+40 2.39405e+39 0.99919 
18.287037 5.39288e+40 40.7318 5.15348e+40 2.39403e+39 0.999174 
18.402778 5.42507e+40 40.7344 5.18567e+40 2.394e+39 0.999159 
18.518519 5.45726e+40 40.737 5.21786e+40 2.39397e+39 0.999143 
18.634259 5.48946e+40 40.7395 5.25007e+40 2.39394e+39 0.999127 
18.750000 5.52166e+40 40.7421 5.28227e+40 2.39391e+39 0.99911 
18.865741 5.55387e+40 40.7446 5.31448e+40 2.39388e+39 0.999094 
18.981481 5.58609e+40 40.7471 5.3467e+40 2.39385e+39 0.999077 
19.097222 5.61831e+40 40.7496 5.37893e+40 2.39381e+39 0.99906 
19.212963 5.65053e+40 40.7521 5.41115e+40 2.39378e+39 0.999043 
19.328704 5.68276e+40 40.7546 5.44339e+40 2.39375e+39 0.999026 
19.444444 5.715e+40 40.757 5.47562e+40 2.39372e+39 0.999008 
19.560185 5.74724e+40 40.7595 5.50787e+40 2.39369e+39 0.998991 
19.675926 5.77948e+40 40.7619 5.54012e+40 2.39365e+39 0.998973 
19.791667 5.81173e+40 40.7643 5.57237e+40 2.39362e+39 0.998954 
19.907407 5.84398e+40 40.7667 5.60462e+40 2.39359e+39 0.998936 
20.023148 5.87624e+40 40.7691 5.63689e+40 2.39355e+39 0.998918 
20.138889 6.06807e+40 40.7831 5.66915e+40 3.98919e+39 0.998899 
20.254630 5.94077e+40 40.7738 5.70142e+40 2.39348e+39 0.99888 
20.370370 6.1326e+40 40.7876 5.73369e+40 3.98908e+39 0.998861 
20.486111 6.16487e+40 40.7899 5.76597e+40 3.98902e+39 0.998841 
20.601852 6.19715e+40 40.7922 5.79826e+40 3.98896e+39 0.998821 
20.717593 6.06988e+40 40.7832 5.83054e+40 2.39334e+39 0.998802 
20.833333 6.10216e+40 40.7855 5.86283e+40 2.3933e+39 0.998781 
20.949074 6.29401e+40 40.7989 5.89513e+40 3.98877e+39 0.998761 
21.064815 6.16675e+40 40.7901 5.92743e+40 2.39322e+39 0.998741 
21.180556 6.3586e+40 40.8034 5.95973e+40 3.98864e+39 0.99872 
21.296296 6.3909e+40 40.8056 5.99204e+40 3.98858e+39 0.998699 
21.412037 6.4232e+40 40.8078 6.02435e+40 3.98851e+39 0.998678 
21.527778 6.45551e+40 40.8099 6.05667e+40 3.98844e+39 0.998656 
21.643519 6.48783e+40 40.8121 6.08899e+40 3.98838e+39 0.998635 
21.759259 6.36061e+40 40.8035 6.12132e+40 2.39299e+39 0.998613 
21.875000 6.39294e+40 40.8057 6.15365e+40 2.39294e+39 0.998591 
21.990741 6.5848e+40 40.8185 6.18598e+40 3.98817e+39 0.998568 
22.106481 6.61713e+40 40.8207 6.21832e+40 3.9881e+39 0.998546 
22.222222 6.64947e+40 40.8228 6.25066e+40 3.98803e+39 0.998523 
22.337963 6.68181e+40 40.8249 6.28301e+40 3.98796e+39 0.9985 
22.453704 6.71415e+40 40.827 6.31536e+40 3.98789e+39 0.998476 
22.569444 6.7465e+40 40.8291 6.34772e+40 3.98781e+39 0.998453 
22.685185 6.77886e+40 40.8312 6.38008e+40 3.98774e+39 0.998429 
22.800926 6.81122e+40 40.8332 6.41245e+40 3.98766e+39 0.998405 
22.916667 6.84358e+40 40.8353 6.44482e+40 3.98759e+39 0.998381 
23.032407 6.87595e+40 40.8373 6.4772e+40 3.98751e+39 0.998356 
23.148148 6.90833e+40 40.8394 6.50959e+40 3.98744e+39 0.998332 
23.263889 6.94071e+40 40.8414 6.54197e+40 3.98736e+39 0.998307 
23.379630 6.9731e+40 40.8434 6.57437e+40 3.98728e+39 0.998281 
23.495370 7.00549e+40 40.8454 6.60677e+40 3.9872e+39 0.998256 
23.611111 7.03789e+40 40.8474 6.63917e+40 3.98712e+39 0.99823 
23.726852 7.07029e+40 40.8494 6.67159e+40 3.98704e+39 0.998204 
23.842593 7.1027e+40 40.8514 6.704e+40 3.98696e+39 0.998178 
23.958333 7.13511e+40 40.8534 6.73643e+40 3.98688e+39 0.998152 
24.074074 7.16753e+40 40.8554 6.76886e+40 3.98679e+39 0.998125 
24.189815 7.35943e+40 40.8668 6.80129e+40 5.58139e+39 0.998098 
24.305556 7.2324e+40 40.8593 6.83373e+40 3.98662e+39 0.998071 
24.421296 7.26484e+40 40.8612 6.86618e+40 3.98654e+39 0.998043 
24.537037 7.29728e+40 40.8632 6.89864e+40 3.98645e+39 0.998016 
24.652778 7.48919e+40 40.8744 6.9311e+40 5.58091e+39 0.997988 
24.768519 7.3622e+40 40.867 6.96357e+40 3.98627e+39 0.997959 
24.884259 7.39467e+40 40.8689 6.99605e+40 3.98618e+39 0.997931 
25.000000 7.42714e+40 40.8708 7.02853e+40 3.98609e+39 0.997902 
25.115741 7.45962e+40 40.8727 7.06102e+40 3.986e+39 0.997873 
25.231481 7.49211e+40 40.8746 7.09352e+40 3.98591e+39 0.997844 
25.347222 7.68404e+40 40.8856 7.12603e+40 5.58015e+39 0.997814 
25.462963 7.55711e+40 40.8784 7.15854e+40 3.98572e+39 0.997784 
25.578704 7.58963e+40 40.8802 7.19106e+40 3.98563e+39 0.997754 
25.694444 7.78157e+40 40.8911 7.22359e+40 5.57975e+39 0.997724 
25.810185 7.65468e+40 40.8839 7.25613e+40 3.98544e+39 0.997693 
25.925926 7.84663e+40 40.8947 7.28868e+40 5.57948e+39 0.997663 
26.041667 7.71976e+40 40.8876 7.32124e+40 3.98524e+39 0.997631 
26.157407 7.91172e+40 40.8983 7.3538e+40 5.5792e+39 0.9976 
26.273148 7.94428e+40 40.9001 7.38637e+40 5.57906e+39 0.997568 
26.388889 7.81745e+40 40.8931 7.41896e+40 3.98494e+39 0.997536 
26.504630 8.00942e+40 40.9036 7.45155e+40 5.57878e+39 0.997504 
26.620370 8.04201e+40 40.9054 7.48415e+40 5.57864e+39 0.997472 
26.736111 8.07461e+40 40.9071 7.51676e+40 5.57849e+39 0.997439 
26.851852 8.10721e+40 40.9089 7.54938e+40 5.57834e+39 0.997406 
26.967593 8.13983e+40 40.9106 7.58201e+40 5.5782e+39 0.997372 
27.083333 8.17245e+40 40.9124 7.61465e+40 5.57805e+39 0.997339 
27.199074 8.04572e+40 40.9056 7.6473e+40 3.98421e+39 0.997305 
27.314815 8.07837e+40 40.9073 7.67996e+40 3.9841e+39 0.997271 
27.430556 8.27039e+40 40.9175 7.71263e+40 5.57759e+39 0.997236 
27.546296 8.30305e+40 40.9192 7.74531e+40 5.57744e+39 0.997202 
27.662037 8.33573e+40 40.9209 7.778e+40 5.57728e+39 0.997167 
27.777778 8.36842e+40 40.9226 7.8107e+40 5.57713e+39 0.997131 
27.893519 8.40111e+40 40.9243 7.84342e+40 5.57697e+39 0.997096 
28.009259 8.59316e+40 40.9342 7.87614e+40 7.17018e+39 0.99706 
28.125000 8.46654e+40 40.9277 7.90888e+40 5.57665e+39 0.997024 
28.240741 8.49927e+40 40.9294 7.94163e+40 5.57649e+39 0.996987 
28.356481 8.53202e+40 40.9311 7.97438e+40 5.57632e+39 0.99695 
28.472222 8.56477e+40 40.9327 8.00716e+40 5.57616e+39 0.996913 
28.587963 8.75685e+40 40.9423 8.03994e+40 7.16913e+39 0.996876 
28.703704 8.63032e+40 40.936 8.07273e+40 5.57582e+39 0.996838 
28.819444 8.66311e+40 40.9377 8.10554e+40 5.57565e+39 0.996801 
28.935185 8.69591e+40 40.9393 8.13836e+40 5.57548e+39 0.996762 
29.050926 8.72872e+40 40.941 8.17119e+40 5.57531e+39 0.996724 
29.166667 8.76155e+40 40.9426 8.20404e+40 5.57514e+39 0.996685 
29.282407 8.95368e+40 40.952 8.2369e+40 7.16781e+39 0.996646 
29.398148 8.82724e+40 40.9458 8.26977e+40 5.57479e+39 0.996607 
29.513889 9.01939e+40 40.9552 8.30265e+40 7.16735e+39 0.996567 
29.629630 9.05226e+40 40.9568 8.33555e+40 7.16712e+39 0.996527 
29.745370 9.08515e+40 40.9583 8.36846e+40 7.16689e+39 0.996487 
29.861111 8.95879e+40 40.9522 8.40138e+40 5.57407e+39 0.996446 
29.976852 9.15096e+40 40.9615 8.43432e+40 7.16642e+39 0.996405 
30.092593 9.18389e+40 40.963 8.46727e+40 7.16618e+39 0.996364 
30.208333 9.21683e+40 40.9646 8.50024e+40 7.16594e+39 0.996323 
30.324074 9.09055e+40 40.9586 8.53321e+40 5.57332e+39 0.996281 
30.439815 9.12352e+40 40.9602 8.56621e+40 5.57313e+39 0.996239 
30.555556 9.15651e+40 40.9617 8.59922e+40 5.57294e+39 0.996197 
30.671296 9.18951e+40 40.9633 8.63224e+40 5.57275e+39 0.996154 
30.787037 9.38175e+40 40.9723 8.66528e+40 7.16471e+39 0.996111 
30.902778 9.41477e+40 40.9738 8.69833e+40 7.16446e+39 0.996068 
31.018519 9.44781e+40 40.9753 8.73139e+40 7.16421e+39 0.996024 
31.134259 9.48087e+40 40.9768 8.76448e+40 7.16395e+39 0.99598 
31.250000 9.51394e+40 40.9784 8.79757e+40 7.16369e+39 0.995936 
31.365741 9.54703e+40 40.9799 8.83068e+40 7.16343e+39 0.995891 
31.481481 9.58013e+40 40.9814 8.86381e+40 7.16317e+39 0.995846 
31.597222 9.61324e+40 40.9829 8.89695e+40 7.16291e+39 0.995801 
31.712963 9.64638e+40 40.9844 8.93011e+40 7.16264e+39 0.995756 
31.828704 9.67952e+40 40.9859 8.96329e+40 7.16238e+39 0.99571 
31.944444 9.71269e+40 40.9873 8.99648e+40 7.16211e+39 0.995664 
32.060185 9.90502e+40 40.9959 9.02968e+40 8.75335e+39 0.995617 
32.175926 9.93821e+40 40.9973 9.0629e+40 8.75302e+39 0.995571 
32.291667 9.81227e+40 40.9918 9.09614e+40 7.16129e+39 0.995524 
32.407407 1.00046e+41 41.0002 9.1294e+40 8.75234e+39 0.995476 
32.523148 9.87874e+40 40.9947 9.16267e+40 7.16073e+39 0.995429 
32.638889 9.912e+40 40.9962 9.19596e+40 7.16045e+39 0.995381 
32.754630 9.94528e+40 40.9976 9.22926e+40 7.16016e+39 0.995332 
32.870370 9.97857e+40 40.9991 9.26258e+40 7.15988e+39 0.995284 
32.986111 1.00119e+41 41.0005 9.29592e+40 7.15959e+39 0.995235 
33.101852 1.00452e+41 41.002 9.32927e+40 7.1593e+39 0.995185 
33.217593 1.02376e+41 41.0102 9.36264e+40 8.7499e+39 0.995136 
33.333333 1.01119e+41 41.0048 9.39603e+40 7.15871e+39 0.995086 
33.449074 1.03044e+41 41.013 9.42944e+40 8.74917e+39 0.995035 
33.564815 1.01787e+41 41.0077 9.46286e+40 7.15811e+39 0.994985 
33.680556 1.03711e+41 41.0158 9.4963e+40 8.74844e+39 0.994934 
33.796296 1.02455e+41 41.0105 9.52976e+40 7.15751e+39 0.994883 
33.912037 1.0279e+41 41.0119 9.56324e+40 7.1572e+39 0.994831 
34.027778 1.04715e+41 41.02 9.59673e+40 8.74732e+39 0.994779 
34.143519 1.05049e+41 41.0214 9.63024e+40 8.74694e+39 0.994727 
34.259259 1.05384e+41 41.0228 9.66377e+40 8.74656e+39 0.994674 
34.375000 1.05719e+41 41.0242 9.69732e+40 8.74617e+39 0.994621 
34.490741 1.04464e+41 41.019 9.73088e+40 7.15564e+39 0.994568 
34.606481 1.0639e+41 41.0269 9.76447e+40 8.7454e+39 0.994515 
34.722222 1.05136e+41 41.0218 9.79807e+40 7.15501e+39 0.994461 
34.837963 1.07061e+41 41.0296 9.83169e+40 8.74461e+39 0.994407 
34.953704 1.07397e+41 41.031 9.86532e+40 8.74421e+39 0.994352 
35.069444 1.07734e+41 41.0324 9.89898e+40 8.74381e+39 0.994297 
35.185185 1.0807e+41 41.0337 9.93265e+40 8.74341e+39 0.994242 
35.300926 1.08406e+41 41.0351 9.96635e+40 8.743e+39 0.994186 
35.416667 1.08743e+41 41.0364 1.00001e+41 8.74259e+39 0.99413 
35.532407 1.0908e+41 41.0377 1.00338e+41 8.74218e+39 0.994074 
35.648148 1.09417e+41 41.0391 1.00675e+41 8.74177e+39 0.994017 
35.763889 1.09754e+41 41.0404 1.01013e+41 8.74135e+39 0.993961 
35.879630 1.10092e+41 41.0418 1.01351e+41 8.74093e+39 0.993903 
35.995370 1.1043e+41 41.0431 1.01689e+41 8.74051e+39 0.993846 
36.111111 1.12356e+41 41.0506 1.02027e+41 1.03292e+40 0.993788 
36.226852 1.11105e+41 41.0457 1.02366e+41 8.73965e+39 0.993729 
36.342593 1.11444e+41 41.0471 1.02704e+41 8.73922e+39 0.993671 
36.458333 1.11782e+41 41.0484 1.03043e+41 8.73878e+39 0.993612 
36.574074 1.12121e+41 41.0497 1.03382e+41 8.73835e+39 0.993552 
36.689815 1.14048e+41 41.0571 1.03721e+41 1.03266e+40 0.993493 
36.805556 1.12798e+41 41.0523 1.04061e+41 8.73746e+39 0.993433 
36.921296 1.13137e+41 41.0536 1.044e+41 8.73702e+39 0.993372 
37.037037 1.13477e+41 41.0549 1.0474e+41 8.73657e+39 0.993312 
37.152778 1.15405e+41 41.0622 1.0508e+41 1.03245e+40 0.993251 
37.268519 1.15744e+41 41.0635 1.0542e+41 1.0324e+40 0.993189 
37.384259 1.16084e+41 41.0648 1.05761e+41 1.03234e+40 0.993127 
37.500000 1.16424e+41 41.066 1.06101e+41 1.03229e+40 0.993065 
37.615741 1.15176e+41 41.0614 1.06442e+41 8.73427e+39 0.993003 
37.731481 1.15517e+41 41.0626 1.06783e+41 8.73381e+39 0.99294 
37.847222 1.17445e+41 41.0698 1.07124e+41 1.03212e+40 0.992877 
37.962963 1.16198e+41 41.0652 1.07465e+41 8.73286e+39 0.992813 
38.078704 1.18127e+41 41.0723 1.07807e+41 1.03201e+40 0.99275 
38.194444 1.18468e+41 41.0736 1.08149e+41 1.03195e+40 0.992685 
38.310185 1.1881e+41 41.0749 1.08491e+41 1.0319e+40 0.992621 
38.425926 1.19151e+41 41.0761 1.08833e+41 1.03184e+40 0.992556 
38.541667 1.19493e+41 41.0773 1.09175e+41 1.03178e+40 0.992491 
38.657407 1.19835e+41 41.0786 1.09518e+41 1.03172e+40 0.992425 
38.773148 1.21764e+41 41.0855 1.0986e+41 1.19038e+40 0.992359 
38.888889 1.20519e+41 41.0811 1.10203e+41 1.0316e+40 0.992293 
39.004630 1.20862e+41 41.0823 1.10547e+41 1.03155e+40 0.992226 
39.120370 1.21205e+41 41.0835 1.1089e+41 1.03149e+40 0.992159 
39.236111 1.21548e+41 41.0847 1.11233e+41 1.03143e+40 0.992091 
39.351852 1.21891e+41 41.086 1.11577e+41 1.03137e+40 0.992024 
39.467593 1.22234e+41 41.0872 1.11921e+41 1.0313e+40 0.991955 
39.583333 1.24164e+41 41.094 1.12265e+41 1.1899e+40 0.991887 
