1637.49	0	0	0	0	0	0
1637.503367	0.037	0.0104	19.56	0.3097	0	0
1637.524201	0.1	0.0104	18.489	0.1132	0	0
1637.545034	0.059	0.0103	19.066	0.192	0	0
1637.565868	0.078	0.0103	18.756	0.1442	0	0
1637.586701	0.011	0.0103	20.891	1.8775	0	0
1637.607535	0.022	0.0103	20.139	0.556	0	0
1637.628369	0.027	0.0103	19.903	0.4319	0	0
1637.649202	0.024	0.0103	20.033	0.4957	0	0
1637.670036	0.032	0.0103	19.732	0.3632	0	0
1637.690869	0.049	0.0103	19.274	0.2336	0	0
1637.711703	0.064	0.0103	18.971	0.1755	0	0
1637.732537	0.053	0.0103	19.176	0.2132	0	0
1637.75337	0.041	0.0103	19.459	0.2791	0	0
1637.774204	0.051	0.0103	19.211	0.2198	0	0
1637.795037	0.05	0.0103	19.237	0.2264	0	0
1637.815871	0.066	0.0103	18.939	0.1705	0	0
1637.836705	0.03	0.0103	19.782	0.3825	0	0
1637.857538	0.035	0.0103	19.639	0.3318	0	0
1637.878372	0.064	0.0103	18.972	0.1758	0	0
1637.899205	0.078	0.0103	18.763	0.1446	0	0
1637.920039	0.04	0.0103	19.485	0.2859	0	0
1637.940872	0.043	0.0103	19.399	0.264	0	0
1637.961706	0.067	0.0103	18.928	0.1686	0	0
1637.98254	0.028	0.0103	19.882	0.4227	0	0
1638.003373	0.054	0.0103	19.151	0.2079	0	0
1638.024207	0.054	0.0103	19.148	0.2075	0	0
1638.04504	0.074	0.0103	18.814	0.1521	0	0
1638.065874	0.043	0.0103	19.41	0.2667	0	0
1638.086707	0.041	0.0103	19.446	0.2756	0	0
1638.107541	0.064	0.0103	18.973	0.1767	0	0
1638.128375	0.048	0.0103	19.287	0.2365	0	0
1638.149208	0.048	0.0103	19.279	0.2349	0	0
1638.170042	0.071	0.0103	18.854	0.1575	0	0
1638.190875	0.075	0.0103	18.798	0.1496	0	0
1638.211709	0.084	0.0103	18.681	0.1342	0	0
1638.232542	0.051	0.0103	19.226	0.224	0	0
1638.253376	0.064	0.0103	18.974	0.1764	0	0
1638.274209	0.08	0.0103	18.736	0.1415	0	0
1638.295043	0.051	0.0103	19.219	0.222	0	0
1638.315877	0.089	0.0103	18.616	0.1263	0	0
1638.33671	0.072	0.0103	18.84	0.1557	0	0
1638.357544	0.07	0.0103	18.871	0.1602	0	0
1638.378377	0.106	0.0103	18.426	0.1062	0	0
1638.399211	0.101	0.0103	18.481	0.1115	0	0
1638.420044	0.096	0.0103	18.533	0.117	0	0
1638.440878	0.076	0.0103	18.784	0.1476	0	0
1638.461711	0.051	0.0103	19.218	0.2224	0	0
1638.482545	0.069	0.0103	18.886	0.1626	0	0
1638.503379	0.056	0.0103	19.113	0.2012	0	0
1638.524212	0.11	0.0103	18.386	0.1023	0	0
1638.545046	0.091	0.0103	18.592	0.1238	0	0
1638.565879	0.101	0.0103	18.478	0.1113	0	0
1638.586713	0.084	0.0103	18.683	0.1346	0	0
1638.607546	0.081	0.0103	18.718	0.1391	0	0
1638.62838	0.134	0.0103	18.171	0.0839	0	0
1638.649213	0.086	0.0103	18.654	0.131	0	0
1638.670047	0.138	0.0103	18.143	0.0816	0	0
1638.69088	0.105	0.0103	18.433	0.1067	0	0
1638.711714	0.125	0.0103	18.243	0.0896	0	0
1638.732547	0.166	0.0103	17.94	0.0679	0	0
1638.753381	0.157	0.0103	18.002	0.0718	0	0
1638.774214	0.148	0.0103	18.065	0.0761	0	0
1638.795048	0.205	0.0104	17.712	0.055	0	0
1638.815881	0.156	0.0103	18.007	0.0721	0	0
1638.836715	0.15	0.0103	18.048	0.075	0	0
1638.857549	0.135	0.0103	18.163	0.0832	0	0
1638.878382	0.195	0.0103	17.761	0.0575	0	0
1638.899216	0.172	0.0103	17.899	0.0653	0	0
1638.920049	0.206	0.0104	17.703	0.0546	0	0
1638.940883	0.184	0.0103	17.829	0.0612	0	0
1638.961716	0.226	0.0103	17.605	0.0498	0	0
1640.045057	0.181	0.0165	17.844	0.0994	0	0
1640.065891	0.14	0.0166	18.121	0.1293	0	0
1640.086724	0.236	0.0168	17.557	0.0775	0	0
1640.107558	0.208	0.017	17.692	0.0886	0	0
1640.128391	0.278	0.017	17.377	0.0663	0	0
1640.149225	0.202	0.0169	17.726	0.0908	0	0
1640.170058	0.293	0.0168	17.322	0.0624	0	0
