1714.354629	0	0	0	0	0	0
1714.354629	0.066	0.0086	18.938	0.1423	0	0
1714.375462	0.069	0.0086	18.888	0.1359	0	0
1714.396295	0.073	0.0086	18.831	0.1291	0	0
1714.417128	0.074	0.0087	18.809	0.1269	0	0
1714.437961	0.066	0.0087	18.938	0.1435	0	0
1714.458794	0.059	0.0087	19.057	0.1605	0	0
1714.479627	0.07	0.0087	18.879	0.1362	0	0
1714.50046	0.105	0.0087	18.44	0.091	0	0
1714.521294	0.045	0.0087	19.348	0.2123	0	0
1714.542127	0.096	0.0088	18.531	0.0995	0	0
1714.56296	0.09	0.0088	18.606	0.1069	0	0
1714.583793	0.126	0.0088	18.242	0.0763	0	0
1714.604626	0.127	0.0088	18.232	0.0758	0	0
1714.625459	0.151	0.0088	18.04	0.0636	0	0
1714.646292	0.168	0.0088	17.926	0.0571	0	0
1714.667125	0.159	0.0088	17.986	0.0604	0	0
1714.687958	0.158	0.0088	17.99	0.0607	0	0
1714.708791	0.167	0.0088	17.931	0.0574	0	0
1714.729624	0.193	0.0089	17.777	0.05	0	0
1714.750457	0.169	0.0089	17.92	0.0571	0	0
1714.77129	0.174	0.0089	17.886	0.0555	0	0
1714.792123	0.202	0.0089	17.724	0.048	0	0
1714.812957	0.21	0.0089	17.684	0.0463	0	0
1714.83379	0.183	0.009	17.834	0.0533	0	0
1714.854623	0.213	0.009	17.667	0.0458	0	0
1714.875456	0.232	0.009	17.574	0.042	0	0
1714.896289	0.203	0.009	17.718	0.048	0	0
1714.917122	0.216	0.0089	17.651	0.0449	0	0
1714.937955	0.234	0.0089	17.568	0.0415	0	0
1714.958788	0.228	0.0089	17.592	0.0423	0	0
1714.979621	0.197	0.0089	17.755	0.049	0	0
1715.000454	0.225	0.0088	17.607	0.0426	0	0
1715.021287	0.214	0.0088	17.663	0.0449	0	0
1715.04212	0.236	0.0089	17.554	0.0407	0	0
1715.062953	0.237	0.0089	17.55	0.0406	0	0
1715.083787	0.223	0.0089	17.616	0.0433	0	0
1715.10462	0.262	0.0089	17.443	0.0371	0	0
1715.125453	0.264	0.009	17.437	0.0369	0	0
1715.146286	0.255	0.009	17.471	0.0381	0	0
1715.167119	0.255	0.009	17.474	0.0382	0	0
1715.187952	0.245	0.0089	17.516	0.0396	0	0
1715.208785	0.265	0.0089	17.431	0.0366	0	0
1715.229618	0.283	0.0089	17.36	0.0341	0	0
1715.250451	0.27	0.0089	17.412	0.0357	0	0
1715.271284	0.263	0.0088	17.437	0.0364	0	0
1715.292117	0.282	0.0088	17.364	0.0339	0	0
1715.31295	0.275	0.0088	17.389	0.0347	0	0
1715.333783	0.271	0.0088	17.406	0.0352	0	0
1715.354617	0.254	0.0088	17.475	0.0375	0	0
1715.37545	0.248	0.0088	17.501	0.0384	0	0
1715.396283	0.267	0.0088	17.424	0.036	0	0
1715.417116	0.323	0.0088	17.217	0.0298	0	0
1715.437949	0.294	0.0089	17.318	0.0328	0	0
1715.458782	0.288	0.0089	17.339	0.0336	0	0
1715.479615	0.31	0.0089	17.259	0.0313	0	0
1715.500448	0.235	0.009	17.56	0.0413	0	0
1715.521281	0.29	0.009	17.331	0.0336	0	0
1715.542114	0.305	0.009	17.276	0.032	0	0
1715.562947	0.293	0.009	17.321	0.0334	0	0
1715.58378	0.301	0.009	17.292	0.0326	0	0
1715.604614	0.321	0.009	17.221	0.0305	0	0
1715.625447	0.279	0.009	17.374	0.0351	0	0
1715.667113	0.27	0.009	17.41	0.0362	0	0
1715.687946	0.278	0.009	17.38	0.0352	0	0
1715.708779	0.333	0.009	17.184	0.0295	0	0
1715.729612	0.295	0.009	17.313	0.0332	0	0
1715.750445	0.308	0.009	17.268	0.0319	0	0
1715.771278	0.306	0.0091	17.276	0.0322	0	0
1715.792111	0.304	0.0091	17.283	0.0325	0	0
1715.812944	0.297	0.0091	17.307	0.0333	0	0
1715.833777	0.29	0.0091	17.334	0.0342	0	0
1715.854611	0.305	0.0091	17.278	0.0326	0	0
1715.875444	0.304	0.0091	17.281	0.0326	0	0
1715.896277	0.298	0.0091	17.305	0.0333	0	0
1715.91711	0.313	0.0091	17.25	0.0316	0	0
1715.937943	0.304	0.0091	17.282	0.0325	0	0
1715.958776	0.33	0.009	17.191	0.0297	0	0
1715.979609	0.344	0.009	17.146	0.0284	0	0
1716.000442	0.353	0.009	17.118	0.0276	0	0
1716.021275	0.314	0.009	17.247	0.0311	0	0
1716.042108	0.309	0.009	17.262	0.0316	0	0
1716.062941	0.337	0.009	17.171	0.0291	0	0
1716.083774	0.294	0.009	17.317	0.0333	0	0
1716.104608	0.312	0.0091	17.253	0.0315	0	0
1716.125441	0.304	0.0091	17.283	0.0324	0	0
1716.146274	0.36	0.0091	17.099	0.0275	0	0
1716.167107	0.306	0.0091	17.274	0.0323	0	0
1716.18794	0.298	0.0091	17.305	0.0331	0	0
1716.208773	0.34	0.0091	17.159	0.029	0	0
1716.229606	0.325	0.009	17.209	0.0302	0	0
1716.250439	0.322	0.009	17.218	0.0303	0	0
1716.271272	0.334	0.009	17.178	0.0291	0	0
1716.292105	0.329	0.0089	17.195	0.0294	0	0
1716.312938	0.328	0.0089	17.201	0.0295	0	0
1716.333771	0.363	0.0089	17.09	0.0266	0	0
1716.354605	0.319	0.0089	17.23	0.0302	0	0
1716.375438	0.353	0.0089	17.119	0.0273	0	0
1716.396271	0.319	0.0089	17.228	0.0302	0	0
1716.417104	0.368	0.0089	17.074	0.0263	0	0
1716.437937	0.35	0.009	17.129	0.0278	0	0
1716.45877	0.337	0.009	17.171	0.029	0	0
1716.479603	0.33	0.009	17.193	0.0297	0	0
1716.500436	0.333	0.0091	17.184	0.0296	0	0
1716.521269	0.316	0.0091	17.24	0.0313	0	0
1716.542102	0.373	0.0091	17.059	0.0266	0	0
1716.562935	0.348	0.0092	17.134	0.0286	0	0
1716.583769	0.307	0.0092	17.272	0.0324	0	0
1716.604602	0.318	0.0092	17.232	0.0314	0	0
1716.625435	0.343	0.0092	17.152	0.0291	0	0
1716.646268	0.347	0.0092	17.14	0.0288	0	0
1716.667101	0.389	0.0092	17.015	0.0257	0	0
1716.687934	0.368	0.0092	17.073	0.0271	0	0
1716.708767	0.365	0.0092	17.084	0.0274	0	0
1716.7296	0.367	0.0092	17.077	0.0273	0	0
1716.750433	0.364	0.0092	17.087	0.0275	0	0
1716.771266	0.365	0.0092	17.084	0.0275	0	0
1716.792099	0.36	0.0093	17.098	0.0279	0	0
1716.812933	0.38	0.0093	17.039	0.0265	0	0
1716.833766	0.397	0.0093	16.992	0.0254	0	0
1716.854599	0.377	0.0093	17.049	0.0268	0	0
1716.875432	0.334	0.0093	17.179	0.0302	0	0
